Feature Type,Municipality,Place Name,Longitude,Latitude,Historical Information,Url,Suburb,Categories
Park,Brimbank City Council,Tom O'Brien Park,144.8420833,-37.79375,"'Employee of the Council for 38 years, and well known local identity.'",,Sunshine,"['Brimbank City Council', 'Sunshine', 'Park']"
Park,Brimbank City Council,Tricia Mahon Reserve,144.7993056,-37.74875,"Named after Tricia Mahon, Project Director for the establishment of the Western Institute from 1984-1986 with the Victorian Post Secondary Education Commission. From March, 1884 till the opening of the Institute in February, 1987, Ms Mahon worked exclusively (and very intensively) to establish the Institute within the time-frame required. During this period, she took on sole direction of the project. ",,St Albans,"['Brimbank City Council', 'St Albans', 'Park']"
Park,Brimbank City Council,Verona Drive Reserve ,144.7972222,-37.6975,,,Keilor Lodge,"['Brimbank City Council', 'Keilor Lodge', 'Park']"
Park,Brimbank City Council,Wahgunyah Drive Reserve,144.82676830000003,-37.7501469,,,St Albans,"['Brimbank City Council', 'St Albans', 'Park']"
Park,Brimbank City Council,Wallace More Park,144.79625,-37.7729167,'Ex Councillor and well known local identity.',,Ardeer,"['Brimbank City Council', 'Ardeer', 'Park']"
Park,Brimbank City Council,West Esplanade Reserve,144.79735060000004,-37.7420254,,,St Albans,"['Brimbank City Council', 'St Albans', 'Park']"
Park,Brimbank City Council,Whiteley Parade Reserve,144.77338600000004,-37.6890688,,,Taylors Lakes,"['Brimbank City Council', 'Taylors Lakes', 'Park']"
Park,Brimbank City Council,Willys Avenue Reserve,144.795305,-37.71639,,,Keilor Downs,"['Brimbank City Council', 'Keilor Downs', 'Park']"
Park,Nillumbik Shire Council,Alistair Knox Park,145.14429719999995,-37.7197815,"'Alistair Knox served as a Councillor of the Shire from 1971 - 1975, his final year as Shire President.  It was during these years that the proposals to create the park were formed, and the redevelopment works began.'",,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Anzac Memorial Park,145.19495940000004,-37.6374651,"Name was requested by the Hurstbridge Sub-Branch of the RSL.  The park is used for Anzac Day and Remembrance Day services, and has been the location of an Anzac Memorial Stone since 1991.",,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Arthur Bird Reserve,145.1634918,-37.7236434,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Barak Bushlands,145.14247659999995,-37.7290385,"Commemorates William Barak an elder and a great nineteenth centry leader of the Wurundjeri people.  He lived from 1824 to 1903, before the arrival of the white settlers through the establishment of Melbourne to Federation (1901).  Barak in his day was held in the highest esteem among his own people and wider white community.  Today's Wurundgeri Elders are descendents of the Barak line.   ",,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Ben Frilay Oval,145.18875,-37.63986110000001,"'Mr. Frilay lived in Hurstbridge from 1955 until his death in 1985.  His civic pride, as demonstrated by his impressive civic/community involvement, was all of a voluntary nature.'",,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Bunjil,145.25305559999995,-37.6477778,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Coventry Oval,145.15472219999995,-37.6719444,In recognition of the Coventry family's contribution to Diamond Creek and Australian football.,,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Eltham Central Park,145.1450648,-37.7150176,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Eltham Common,145.14625,-37.7168056,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Eltham Lower Park,145.1417872,-37.7347183,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Eltham North Reserve,145.14973659999995,-37.6946147,,,Eltham North,"['Nillumbik Shire Council', 'Eltham North', 'Park']"
Park,Nillumbik Shire Council,Fergusons Paddock,145.19645659999995,-37.6358157,,,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Gawa,145.25847219999997,-37.66875,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Girraween Picnic Ground,145.34347219999995,-37.5729167,,,Steels Creek,"['Nillumbik Shire Council', 'Steels Creek', 'Park']"
Park,Nillumbik Shire Council,Gordon And Shiela Ferguson Park,145.19130969999995,-37.638106,Named in recognition of Mr Gordon (Blue) Ferguson and Mrs Sheila Ferguson (nee Gray) whose family have had a long association with the area.   Mrs Ferguson is a direct descendent of the Hurst family and gifted the land on which the nearby Ferguson Park Preschool sits.,,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Hurstbridge Memorial Park,145.1895783,-37.6389435,Named to honour all those who served in the First World War.,,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Laughing Waters Park,145.19125,-37.7295833,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Macmahon Ball Paddock,145.15400730000005,-37.7197061,"Named after Professor William Macmahon Ball, whom was the foundation Professor of Political Science at Melbourne University who between the early 1930's and into the 1960's gained support for his broadcasts on the ABC, particularly Radio National.  During World War II he became controller of a short wave radio broadcasting unit (later to become Radio Australia).  ",,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Marngrook Oval,145.1541667,-37.6741667,"In recognition of a game played by the original inhabitants, on or near the Oval for thousands of years prior to white settlement.",,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Meruka Park,145.1348763,-37.7122576,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Motschall Reserve,145.2589925,-37.6426785,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Nillumbik Park,145.15537859999995,-37.6716789,,,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Norman Reserve,145.2034722,-37.7401389,,,North Warrandyte,"['Nillumbik Shire Council', 'North Warrandyte', 'Park']"
Park,Nillumbik Shire Council,Panton Hill Bushland Reserve System,145.2556944,-37.6445833,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Panton Hill Firefighters Memorial Park,145.2423778,-37.6416139,"Previously known as Panton Hill Memorial Park, the name change was sought by the Panton Hill Volunteer Fire Brigade in 1999 to make explicit that the memorial is to the five firefighters from the Brigade who lost their lives on Ash Wednesday 1983.",,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Pauline Toner Butterfly Reserve,145.1644273,-37.7167295,"Pauline Toner, MLA, was an active member of her local community in Greensborough, and led the appeal committee which raised public, council and government funds to purchase a near-by site at west Diosma Road. The raised public awareness due to activities of the fund raising committee also led to the transfer of Education Land to the Crown. ",,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Plenty Heritage Park,145.12266359999995,-37.6702085,,,Plenty,"['Nillumbik Shire Council', 'Plenty', 'Park']"
Park,Nillumbik Shire Council,Plenty Park,145.11902780000003,-37.6695833,,,Plenty,"['Nillumbik Shire Council', 'Plenty', 'Park']"
Park,Nillumbik Shire Council,Plenty War Memorial Park,145.124024,-37.67207,,,Plenty,"['Nillumbik Shire Council', 'Plenty', 'Park']"
Park,Nillumbik Shire Council,R A Wadeson Reserve,145.1519899,-37.6665003,Named after Richard Arthur Wadeson (1854-1922) who lived in Diamond Creek from 1865 and was involved in orchard development on Broadgully Road.,,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Rotary Centennial Park,145.15208330000004,-37.6740278,"Named after The Rotary Club of Diamond Creek, as part of their Centennial Project.  ",,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Ryans Reserve,145.1574096,-37.6680674,,,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Temple Ridge,145.1931944,-37.6498611,"'Council believes Temple Ridge is an appropriate name because: (a) the main topographical feature of the park is a steep-sided ridge, the top of which commands excellent views over Hurstbridge and the surrounding countryside.  The existence of the ridge has major implications for future public use of the park and ecology of the area.  (b) a house on the ridge and close to the park which burnt down many years ago bore the name 'Temple in the Wind'.",,Hurstbridge,"['Nillumbik Shire Council', 'Hurstbridge', 'Park']"
Park,Nillumbik Shire Council,Wattle Glen War Memorial Reserve,145.1804167,-37.6604167,Named as a tribute to the sacrifice of Australians who have suffered and died in wars.,,Diamond Creek,"['Nillumbik Shire Council', 'Diamond Creek', 'Park']"
Park,Nillumbik Shire Council,Wimbi,145.25791669999995,-37.6379167,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Wingrove Park,145.14471519999995,-37.7273311,,,Eltham,"['Nillumbik Shire Council', 'Eltham', 'Park']"
Park,Nillumbik Shire Council,Wurran,145.25625,-37.6576389,,,Panton Hill,"['Nillumbik Shire Council', 'Panton Hill', 'Park']"
Park,Nillumbik Shire Council,Yarrambat Park,145.1319794,-37.6223533,,,Yarrambat,"['Nillumbik Shire Council', 'Yarrambat', 'Park']"
Park,Kingston City Council,Allnut Reserve,145.0866667,-38.0102778,,,Aspendale,"['Kingston City Council', 'Aspendale', 'Park']"
Park,Kingston City Council,Augusta Square,145.0800733,-37.95872,,,Heatherton,"['Kingston City Council', 'Heatherton', 'Park']"
Park,Kingston City Council,Bonbeach Sports Reserve,145.130524,-38.06134210000001,,,Bonbeach,"['Kingston City Council', 'Bonbeach', 'Park']"
Park,Kingston City Council,Bradshaw Bushland Reserve,145.0832281,-37.9991527,,,Parkdale,"['Kingston City Council', 'Parkdale', 'Park']"
Park,Kingston City Council,Braeside Metropolitan Park,145.13347219999997,-37.9943056,,,Braeside,"['Kingston City Council', 'Braeside', 'Park']"
Park,Kingston City Council,Chicquita Park,145.0745833,-37.984305600000006,,,Parkdale,"['Kingston City Council', 'Parkdale', 'Park']"
Park,Kingston City Council,Christopher Brotchie Park,145.0986265,-38.0020937,"Commemorates Christopher Brotchie who was a three year old who drowned in the vicinity in 1967, the name was suggested by the family, advertised in local newspapers and proposed by Council.

OGN file LA/12/0148/1",,Mordialloc,"['Kingston City Council', 'Mordialloc', 'Park']"
Park,Kingston City Council,Coughlan Reserve,145.13322309999995,-37.9773907,"Named in honour of the Coughlan family, Dingley pioneers who operated a long-running poultry farm near the reserve.",,Dingley Village,"['Kingston City Council', 'Dingley Village', 'Park']"
Park,Kingston City Council,Dingley Reserve,145.13397780000003,-37.9818583,,,Dingley Village,"['Kingston City Council', 'Dingley Village', 'Park']"
Park,Kingston City Council,Edithvale Public Golf Course,145.122575,-38.03601389999999,,,Edithvale,"['Kingston City Council', 'Edithvale', 'Park']"
Park,Kingston City Council,Future Reserve,145.06652780000005,-37.9479167,,,Moorabbin,"['Kingston City Council', 'Moorabbin', 'Park']"
Park,Kingston City Council,Gum Tree Park,145.07804860000005,-37.958749,,,Heatherton,"['Kingston City Council', 'Heatherton', 'Park']"
Park,Kingston City Council,Harbour Town Park,145.1420996,-38.056421,,,Patterson Lakes,"['Kingston City Council', 'Patterson Lakes', 'Park']"
Park,Kingston City Council,Harold Caterson Reserve,145.069634,-37.9506251,"Harold Caterson was a member of Moorabbin Rugby Union Football Club's first committee, he was at the initial meeting in December 1964 that agreed to create a rugby club in Moorabbin to commence in season 1965. He was a long-term committee member (in various positions) and club member in the 60s, 70s and 80s and he was key in establishing a home for Moorabbin at Keys. Rd. Additionally, he was involved on the Management Committee of the Victorian Rugby Union over many years.
In the history of the club Harold Caterson and Jack McDavitt stand out as the two most influential club members who founded, developed and built Moorabbin Rugby Club from scratch.
Jack has, appropriately, had the extended clubrooms (originally built in 1978) named in his honour for his contribution to the club. The reserve was renamed in honour of Harold's contribution to the club.

Keys Rd ground was an old rubbish tip that had been filled and covered in a layer of soil. The surface was continually subsiding, in 1965 junior cricket was played on this ground and the oval was found unsuitable for cricket; it was actually a muddy paddock in winter and a corrugated concrete oval in summer. Cricket never returned to this oval.
Harold could see the potential in the Keys Rd Reserve and in 1967 donated the cost of a single car steel garage placed on a concrete slab, which was to become our first changing room/clubroom, and was later known as ""the old tin shed"". It had the nickname of ""Mr. Cat's Cottage"" on a sign above the door.
The following year a small extension was added that held a briquette hot water service and several showers.
As the Club grew over the years, Harold continued to be a committee member and also continued to liaise with Council regarding club matters. Whether it was gaining approval for further extensions to the shed (there were several extensions over the years), ground improvements, a second playing field, flood lighting and eventually Clubrooms were built in 1978.
Harold was the ""go to person"" in regard to Council. He developed a very good relationship with Mayor Bricker, who later became our Patron for many years and over time became one of the Rams strongest supporters.
Gaining significant funding for a sport that was practically unknown in the district, was not easy. The relationship between Harold and Cr. Bricker proved vital on several occasions as the councillor supported funding for the club which otherwise might not have been approved.
That the Rams are based at Keys Road can be put down to Harold's dedication to securing a permanent home for rugby union in Moorabbin.

The club's playing jersey is also a legacy from Harold Caterson's U18 Marlins team.
He was President in 1968 and 1971; Vice President in 1969, 1970 and from 1972 to 1981 inclusive. Ordinary Committee Member 1965 to 1967.
Harold was made a Life Member in 1977.
Additionally, he was the Moorabbin club delegate to the Victorian Rugby Union for many years; and he would collate the results and statistics for the VRU weekly magazine each week during the season.
His work with the club, Council and the VRU continued right up to his sudden death in 1981.
It is worth noting that four generations of the Caterson family have been involved in playing and administrating the Moorabbin Rugby Club since its inception in 1965.",,Moorabbin,"['Kingston City Council', 'Moorabbin', 'Park']"
